"rank","item","obs","au","np"
"1","1","0","0.384","0.11"
"2","2","0","0.034","0.008"
"3","3","-0","0.612","0.331"
"4","4","0","0.0005","4E-05"
"5","5","0","0.066","0.04"
"6","6","0","0.558","0.081"
"7","7","0","0.117","0.013"
"8","8","0","0.553","0.172"
"9","9","0","0.825","0.487"
"10","10","0","3E-08","3E-07"
"11","11","0","0","6E-17"
"12","12","0","0.555","0.252"
"13","13","0","7E-31","5E-14"
"14","14","0","0.004","4E-05"
"15","15","0","2E-39","4E-15"
"16","16","0","0","1E-17"
