"rank","item","obs","au","np"
"1","1","0","0.377","0.114"
"2","2","0","0.039","0.008"
"3","3","-0","0.604","0.315"
"4","4","0","0.007","0.0002"
"5","5","0","0.065","0.043"
"6","6","0","0.58","0.08"
"7","7","0","0.09","0.014"
"8","8","0","0.568","0.18"
"9","9","0","0.112","0.0003"
"10","10","0","4E-08","2E-07"
"11","11","0","2E-38","2E-15"
"12","12","0","0.554","0.257"
"13","13","0","0","9E-18"
"14","14","0","0.001","3E-05"
"15","15","0","0.0002","4E-06"
"16","16","0","0.003","2E-06"
