"rank","item","obs","au","np"
"1","1","0","0.397","0.11"
"2","2","0","0.055","0.008"
"3","3","-0","0.609","0.323"
"4","4","0","0.0001","3E-05"
"5","5","0","0.072","0.043"
"6","6","0","0.573","0.081"
"7","7","0","0.09","0.014"
"8","8","0","0.541","0.175"
"9","9","0","0.198","0.001"
"10","10","0","0.053","0.0003"
"11","11","0","1E-40","4E-15"
"12","12","0","0.555","0.255"
"13","13","0","1E-43","4E-15"
"14","14","0","0.0003","1E-05"
"15","15","0","0.001","6E-06"
"16","16","0","0.002","7E-06"
