"rank","item","obs","au","np"
"1","1","0","0.38","0.113"
"2","2","0","0.029","0.008"
"3","3","-0","0.681","0.315"
"4","4","0","0.005","0.0002"
"5","5","0","0.107","0.042"
"6","6","0","0.49","0.083"
"7","7","0","0.079","0.013"
"8","8","0","0.402","0.186"
"9","9","0","0.795","0.481"
"10","10","0","0.012","0.0001"
"11","11","0","3E-06","9E-07"
"12","12","0","0.624","0.251"
"13","13","0","0.002","8E-07"
"14","14","0","0.014","8E-05"
"15","15","0","0.004","7E-06"
"16","16","0","6E-44","4E-17"
