"rank","item","obs","au","np"
"1","1","0","0.373","0.112"
"2","2","0","0.029","0.008"
"3","3","-0","0.659","0.313"
"4","4","0","0.01","0.0001"
"5","5","0","0.13","0.042"
"6","6","0","0.488","0.079"
"7","7","0","0.084","0.014"
"8","8","0","0.411","0.187"
"9","9","0","0.8","0.486"
"10","10","0","0.0003","2E-05"
"11","11","0","8E-07","1E-06"
"12","12","0","0.626","0.254"
"13","13","0","4E-05","2E-06"
"14","14","0","0.014","0.0002"
"15","15","0","0.007","7E-06"
"16","16","0","0.008","6E-05"
