"rank","item","obs","au","np"
"1","1","0","0.388","0.114"
"2","2","0","0.027","0.008"
"3","3","-0","0.679","0.311"
"4","4","0","0.001","9E-05"
"5","5","0","0.13","0.043"
"6","6","0","0.481","0.078"
"7","7","0","0.099","0.014"
"8","8","0","0.403","0.185"
"9","9","0","0.788","0.482"
"10","10","0","0.001","4E-05"
"11","11","0","0.015","8E-06"
"12","12","0","0.603","0.255"
"13","13","0","2E-26","3E-14"
"14","14","0","0.002","3E-05"
"15","15","0","0","1E-18"
"16","16","0","4E-39","2E-15"
