"rank","item","obs","au","np"
"1","1","0","0.389","0.112"
"2","2","0","0.021","0.008"
"3","3","-0","0.69","0.313"
"4","4","0","0.005","0.0001"
"5","5","0","0.13","0.042"
"6","6","0","0.481","0.078"
"7","7","0","0.079","0.013"
"8","8","0","0.404","0.188"
"9","9","0","0.79","0.496"
"10","10","0","5E-05","4E-06"
"11","11","0","0.002","1E-06"
"12","12","0","0.596","0.253"
"13","13","0","0.002","6E-06"
"14","14","0","0.006","0.0002"
"15","15","0","0.011","4E-05"
"16","16","0","0.018","2E-05"
