"rank","item","obs","au","np"
"1","1","0","0.392","0.116"
"2","2","0","0.034","0.008"
"3","3","-0","0.665","0.311"
"4","4","0","0.004","0.0001"
"5","5","0","0.123","0.043"
"6","6","0","0.473","0.079"
"7","7","0","0.098","0.014"
"8","8","0","0.406","0.184"
"9","9","0","0.791","0.484"
"10","10","0","0.001","2E-05"
"11","11","0","8E-08","1E-07"
"12","12","0","0.619","0.254"
"13","13","0","5E-06","7E-07"
"14","14","0","0.01","5E-05"
"15","15","0","0","8E-17"
"16","16","0","0","9E-20"
