"rank","item","obs","au","np"
"1","1","0","0.392","0.112"
"2","2","0","0.032","0.008"
"3","3","-0","0.683","0.316"
"4","4","0","0.001","9E-05"
"5","5","0","0.105","0.041"
"6","6","0","0.474","0.077"
"7","7","0","0.084","0.013"
"8","8","0","0.397","0.185"
"9","9","0","0.788","0.494"
"10","10","0","0.003","4E-05"
"11","11","0","1E-33","5E-14"
"12","12","0","0.617","0.254"
"13","13","0","5E-41","7E-15"
"14","14","0","0.011","4E-05"
"15","15","0","0","4E-25"
"16","16","0","0","1E-21"
