"rank","item","obs","au","np"
"1","1","0","0.387","0.112"
"2","2","0","0.027","0.007"
"3","3","-0","0.685","0.315"
"4","4","0","0.005","0.0001"
"5","5","0","0.12","0.042"
"6","6","0","0.516","0.078"
"7","7","0","0.085","0.014"
"8","8","0","0.399","0.187"
"9","9","0","0.794","0.478"
"10","10","0","4E-05","4E-06"
"11","11","0","0","4E-23"
"12","12","0","0.593","0.252"
"13","13","0","0","4E-17"
"14","14","0","0.002","7E-05"
"15","15","0","0","4E-17"
"16","16","0","1E-42","2E-15"
