"rank","item","obs","au","np"
"1","1","0","0.38","0.115"
"2","2","0","0.022","0.007"
"3","3","-0","0.679","0.313"
"4","4","0","0.004","0.0001"
"5","5","0","0.131","0.043"
"6","6","0","0.5","0.078"
"7","7","0","0.09","0.014"
"8","8","0","0.386","0.183"
"9","9","0","0.792","0.489"
"10","10","0","0.001","8E-06"
"11","11","0","9E-05","1E-06"
"12","12","0","0.62","0.254"
"13","13","0","1E-07","6E-07"
"14","14","0","0.0003","2E-05"
"15","15","0","1E-41","5E-16"
"16","16","0","3E-42","3E-16"
