"rank","item","obs","au","np"
"1","1","0","0.372","0.111"
"2","2","0","0.028","0.008"
"3","3","-0","0.684","0.314"
"4","4","0","0.007","0.0001"
"5","5","0","0.124","0.045"
"6","6","0","0.5","0.08"
"7","7","0","0.093","0.014"
"8","8","0","0.398","0.185"
"9","9","0","0.784","0.492"
"10","10","0","5E-06","2E-06"
"11","11","0","0.001","3E-06"
"12","12","0","0.611","0.254"
"13","13","0","0","3E-16"
"14","14","0","0.01","0.0002"
"15","15","0","0","1E-16"
"16","16","0","0","3E-18"
