"rank","item","obs","au","np"
"1","1","0","0.409","0.112"
"2","2","0","0.026","0.008"
"3","3","-0","0.673","0.316"
"4","4","0","0.003","0.0001"
"5","5","0","0.12","0.045"
"6","6","0","0.515","0.077"
"7","7","0","0.086","0.013"
"8","8","0","0.404","0.185"
"9","9","0","0.795","0.483"
"10","10","0","4E-08","7E-07"
"11","11","0","0","3E-19"
"12","12","0","0.597","0.254"
"13","13","0","0.013","5E-05"
"14","14","0","0.002","4E-05"
"15","15","0","0.002","1E-05"
"16","16","0","0.002","1E-05"
