"rank","item","obs","au","np"
"1","1","0","0.379","0.112"
"2","2","0","0.019","0.007"
"3","3","-0","0.701","0.315"
"4","4","0","0.004","0.0002"
"5","5","0","0.121","0.042"
"6","6","0","0.505","0.087"
"7","7","0","0.096","0.013"
"8","8","0","0.385","0.183"
"9","9","0","0.791","0.488"
"10","10","0","8E-05","8E-06"
"11","11","0","0","5E-21"
"12","12","0","0.593","0.254"
"13","13","0","0.0001","5E-06"
"14","14","0","0.0003","2E-05"
"15","15","0","2E-40","3E-16"
"16","16","0","6E-30","2E-13"
