"rank","item","obs","au","np"
"1","1","0","0.382","0.111"
"2","2","0","0.022","0.007"
"3","3","-0","0.679","0.312"
"4","4","0","0.001","9E-05"
"5","5","0","0.133","0.044"
"6","6","0","0.518","0.079"
"7","7","0","0.084","0.013"
"8","8","0","0.404","0.186"
"9","9","0","0.799","0.482"
"10","10","0","3E-08","9E-07"
"11","11","0","0","1E-21"
"12","12","0","0.592","0.256"
"13","13","0","2E-34","4E-15"
"14","14","0","0.003","4E-05"
"15","15","0","9E-07","6E-07"
"16","16","0","2E-07","9E-07"
