"rank","item","obs","au","np"
"1","1","0","0.388","0.114"
"2","2","0","0.02","0.008"
"3","3","-0","0.673","0.311"
"4","4","0","0.002","0.0001"
"5","5","0","0.126","0.042"
"6","6","0","0.509","0.077"
"7","7","0","0.09","0.014"
"8","8","0","0.396","0.187"
"9","9","0","0.79","0.488"
"10","10","0","2E-06","1E-06"
"11","11","0","0","1E-19"
"12","12","0","0.62","0.255"
"13","13","0","8E-44","1E-15"
"14","14","0","0.037","0.0003"
"15","15","0","0.007","4E-05"
"16","16","0","0.012","4E-05"
