"rank","item","obs","au","np"
"1","1","0","0.395","0.112"
"2","2","0","0.025","0.008"
"3","3","-0","0.691","0.315"
"4","4","0","0.005","0.0002"
"5","5","0","0.128","0.042"
"6","6","0","0.461","0.078"
"7","7","0","0.088","0.014"
"8","8","0","0.395","0.188"
"9","9","0","0.784","0.492"
"10","10","0","2E-06","3E-06"
"11","11","0","0.001","6E-06"
"12","12","0","0.605","0.252"
"13","13","0","0.07","3E-07"
"14","14","0","0.003","5E-05"
"15","15","0","1E-45","1E-16"
"16","16","0","1E-41","6E-16"
