"rank","item","obs","au","np"
"1","1","0","0.406","0.113"
"2","2","0","0.021","0.007"
"3","3","-0","0.668","0.315"
"4","4","0","0.006","0.0001"
"5","5","0","0.115","0.042"
"6","6","0","0.489","0.077"
"7","7","0","0.093","0.013"
"8","8","0","0.412","0.187"
"9","9","0","0.789","0.481"
"10","10","0","6E-06","5E-06"
"11","11","0","0.022","5E-06"
"12","12","0","0.606","0.255"
"13","13","0","5E-05","6E-06"
"14","14","0","0.037","0.0003"
"15","15","0","0.005","4E-05"
"16","16","0","0.01","3E-05"
