"rank","item","obs","au","np"
"1","1","0","0.384","0.111"
"2","2","0","0.027","0.008"
"3","3","-0","0.685","0.314"
"4","4","0","0.003","0.0001"
"5","5","0","0.131","0.044"
"6","6","0","0.491","0.079"
"7","7","0","0.079","0.014"
"8","8","0","0.403","0.185"
"9","9","0","0.795","0.488"
"10","10","0","0.0003","1E-05"
"11","11","0","0","7E-20"
"12","12","0","0.603","0.254"
"13","13","0","5E-36","1E-14"
"14","14","0","0.004","0.0001"
"15","15","0","0.0001","4E-07"
"16","16","0","0","4E-21"
