"rank","item","obs","au","np"
"1","1","0","0.387","0.111"
"2","2","0","0.019","0.007"
"3","3","-0","0.662","0.315"
"4","4","0","0.001","9E-05"
"5","5","0","0.126","0.043"
"6","6","0","0.512","0.078"
"7","7","0","0.086","0.013"
"8","8","0","0.395","0.186"
"9","9","0","0.792","0.493"
"10","10","0","0.007","3E-05"
"11","11","0","4E-07","3E-07"
"12","12","0","0.626","0.254"
"13","13","0","0","9E-20"
"14","14","0","0.003","3E-05"
"15","15","0","9E-36","2E-14"
"16","16","0","0","6E-18"
