"rank","item","obs","au","np"
"1","1","0","0.387","0.113"
"2","2","0","0.024","0.007"
"3","3","-0","0.657","0.312"
"4","4","0","0.003","0.0001"
"5","5","0","0.134","0.043"
"6","6","0","0.486","0.078"
"7","7","0","0.103","0.014"
"8","8","0","0.411","0.186"
"9","9","0","0.802","0.483"
"10","10","0","4E-07","6E-07"
"11","11","0","0","4E-19"
"12","12","0","0.614","0.255"
"13","13","0","2E-42","6E-17"
"14","14","0","0.004","9E-05"
"15","15","0","0.0002","4E-07"
"16","16","0","2E-34","2E-16"
