"rank","item","obs","au","np"
"1","1","0","0.38","0.111"
"2","2","0","0.03","0.008"
"3","3","-0","0.676","0.314"
"4","4","0","0.003","0.0001"
"5","5","0","0.134","0.044"
"6","6","0","0.507","0.078"
"7","7","0","0.09","0.013"
"8","8","0","0.395","0.186"
"9","9","0","0.799","0.49"
"10","10","0","1E-05","6E-06"
"11","11","0","1E-05","2E-06"
"12","12","0","0.606","0.254"
"13","13","0","4E-39","6E-15"
"14","14","0","0.001","4E-05"
"15","15","0","0","3E-18"
"16","16","0","0","1E-16"
