"rank","item","obs","au","np"
"1","1","0","0.409","0.112"
"2","2","0","0.029","0.008"
"3","3","-0","0.677","0.315"
"4","4","0","0.002","0.0001"
"5","5","0","0.117","0.042"
"6","6","0","0.487","0.078"
"7","7","0","0.091","0.013"
"8","8","0","0.397","0.187"
"9","9","0","0.788","0.489"
"10","10","0","0.001","4E-05"
"11","11","0","0.0001","5E-06"
"12","12","0","0.601","0.255"
"13","13","0","0.002","2E-06"
"14","14","0","0.004","6E-05"
"15","15","0","0","9E-23"
"16","16","0","1E-07","9E-07"
