"rank","item","obs","au","np"
"1","1","0","0.373","0.112"
"2","2","0","0.021","0.008"
"3","3","-0","0.695","0.315"
"4","4","0","0.002","0.0001"
"5","5","0","0.111","0.042"
"6","6","0","0.494","0.077"
"7","7","0","0.087","0.014"
"8","8","0","0.398","0.186"
"9","9","0","0.787","0.485"
"10","10","0","2E-06","2E-06"
"11","11","0","0","9E-26"
"12","12","0","0.611","0.253"
"13","13","0","0","3E-19"
"14","14","0","0.002","4E-05"
"15","15","0","1E-07","6E-07"
"16","16","0","2E-07","5E-07"
