"rank","item","obs","au","np"
"1","1","0","0.374","0.112"
"2","2","0","0.026","0.008"
"3","3","-0","0.667","0.314"
"4","4","0","0.007","0.0002"
"5","5","0","0.124","0.043"
"6","6","0","0.506","0.079"
"7","7","0","0.086","0.013"
"8","8","0","0.394","0.185"
"9","9","0","0.795","0.495"
"10","10","0","0.0003","5E-05"
"11","11","0","2E-05","7E-06"
"12","12","0","0.631","0.255"
"13","13","0","0","7E-22"
"14","14","0","0.003","9E-05"
"15","15","0","0","7E-19"
"16","16","0","3E-16","1E-09"
