"rank","item","obs","au","np"
"1","1","0","0.393","0.112"
"2","2","0","0.03","0.008"
"3","3","-0","0.649","0.314"
"4","4","0","0.004","0.0001"
"5","5","0","0.13","0.042"
"6","6","0","0.521","0.082"
"7","7","0","0.094","0.014"
"8","8","0","0.406","0.186"
"9","9","0","0.803","0.486"
"10","10","0","0.0001","4E-06"
"11","11","0","0.034","1E-05"
"12","12","0","0.61","0.253"
"13","13","0","0.003","2E-05"
"14","14","0","0.003","4E-05"
"15","15","0","5E-06","1E-06"
"16","16","0","7E-05","1E-06"
