"rank","item","obs","au","np"
"1","1","0","0.391","0.111"
"2","2","0","0.021","0.007"
"3","3","-0","0.662","0.314"
"4","4","0","0.011","0.0002"
"5","5","0","0.122","0.042"
"6","6","0","0.515","0.08"
"7","7","0","0.087","0.014"
"8","8","0","0.403","0.187"
"9","9","0","0.801","0.486"
"10","10","0","3E-05","4E-06"
"11","11","0","0.035","1E-05"
"12","12","0","0.616","0.254"
"13","13","0","0.009","3E-05"
"14","14","0","0.006","8E-05"
"15","15","0","2E-34","3E-14"
"16","16","0","0","5E-20"
