"rank","item","obs","au","np"
"1","1","0","0.36","0.11"
"2","2","0","0.028","0.008"
"3","3","-0","0.691","0.315"
"4","4","0","0.012","0.0003"
"5","5","0","0.122","0.044"
"6","6","0","0.519","0.081"
"7","7","0","0.075","0.013"
"8","8","0","0.391","0.185"
"9","9","0","0.802","0.483"
"10","10","0","0.001","2E-05"
"11","11","0","0.049","5E-07"
"12","12","0","0.611","0.253"
"13","13","0","0.0001","6E-07"
"14","14","0","0.006","8E-05"
"15","15","0","2E-33","3E-15"
"16","16","0","0","1E-19"
