"rank","item","obs","au","np"
"1","1","0","0.387","0.112"
"2","2","0","0.024","0.007"
"3","3","-0","0.682","0.317"
"4","4","0","0.003","0.0001"
"5","5","0","0.115","0.044"
"6","6","0","0.464","0.078"
"7","7","0","0.08","0.014"
"8","8","0","0.417","0.184"
"9","9","0","0.789","0.483"
"10","10","0","0.001","7E-05"
"11","11","0","0.001","7E-06"
"12","12","0","0.613","0.252"
"13","13","0","1E-42","5E-17"
"14","14","0","0.044","0.0001"
"15","15","0","0.019","4E-07"
"16","16","0","0.003","2E-07"
